episode_id,timestep,bs_status
41,323,"[1, 1, 0, 0, 0, 0, 0, 0, 1]"
41,324,"[1, 0, 1, 1, 1, 1, 1, 0, 1]"
41,325,"[1, 0, 1, 1, 1, 1, 1, 1, 1]"
41,326,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,327,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,328,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,329,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,330,"[1, 0, 0, 1, 1, 1, 1, 0, 1]"
41,331,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,332,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
41,333,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,334,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,335,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,336,"[1, 1, 1, 1, 1, 1, 1, 1, 0]"
41,337,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,338,"[1, 0, 0, 0, 0, 1, 0, 1, 1]"
41,339,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,340,"[1, 1, 1, 1, 1, 1, 1, 0, 1]"
41,341,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,342,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
41,343,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,344,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
41,345,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,346,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,347,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
41,348,"[1, 0, 1, 1, 1, 1, 1, 0, 1]"
41,349,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,350,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,351,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,352,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,353,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,354,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,355,"[1, 0, 0, 1, 1, 1, 1, 0, 1]"
41,356,"[0, 0, 1, 1, 1, 1, 1, 0, 0]"
41,357,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,358,"[0, 0, 0, 0, 1, 0, 1, 1, 0]"
41,359,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,360,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,361,"[0, 0, 1, 1, 1, 1, 1, 0, 0]"
41,362,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
41,363,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,364,"[1, 0, 1, 1, 1, 1, 1, 1, 1]"
41,365,"[1, 1, 0, 0, 1, 1, 1, 1, 1]"
41,366,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,367,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,368,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,369,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,370,"[0, 0, 0, 1, 0, 0, 0, 1, 0]"
41,371,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,372,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
41,373,"[1, 1, 0, 0, 0, 0, 0, 0, 1]"
41,374,"[1, 0, 1, 1, 1, 1, 1, 0, 1]"
41,375,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,376,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,377,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,378,"[1, 0, 1, 1, 1, 1, 1, 1, 1]"
41,379,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
41,380,"[0, 0, 0, 0, 1, 1, 1, 0, 0]"
41,381,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
41,382,"[0, 0, 1, 1, 1, 1, 1, 1, 0]"
41,383,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,384,"[0, 0, 0, 1, 1, 1, 1, 0, 0]"
41,385,"[0, 0, 0, 0, 1, 1, 1, 0, 0]"
41,386,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,387,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
41,388,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,389,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,390,"[1, 0, 1, 0, 1, 1, 1, 0, 1]"
41,391,"[1, 0, 0, 1, 0, 0, 1, 0, 1]"
41,392,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,393,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,394,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
41,395,"[1, 0, 0, 1, 1, 1, 1, 0, 1]"
41,396,"[1, 0, 0, 0, 0, 0, 1, 0, 1]"
41,397,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,398,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,399,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,400,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,401,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,402,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,403,"[1, 0, 1, 1, 1, 1, 1, 0, 1]"
41,404,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,405,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,406,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
41,407,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,408,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
41,409,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
41,410,"[1, 0, 0, 1, 1, 1, 1, 0, 1]"
41,411,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,412,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,413,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,414,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,415,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
41,416,"[1, 0, 0, 1, 1, 1, 1, 0, 1]"
41,417,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,418,"[1, 0, 1, 1, 1, 1, 1, 0, 1]"
41,419,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
41,420,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,421,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
41,422,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,423,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,424,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,425,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,426,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,427,"[1, 0, 0, 0, 0, 0, 0, 1, 1]"
41,428,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,429,"[0, 0, 0, 0, 1, 0, 1, 1, 0]"
41,430,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,431,"[0, 0, 1, 1, 1, 1, 1, 0, 0]"
41,432,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,433,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,434,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,435,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,436,"[1, 1, 0, 0, 0, 0, 0, 0, 1]"
41,437,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,438,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,439,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
41,440,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,441,"[1, 1, 1, 1, 1, 1, 1, 0, 1]"
41,442,"[1, 0, 0, 1, 1, 1, 1, 0, 1]"
41,443,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,444,"[1, 0, 0, 1, 1, 1, 1, 0, 1]"
41,445,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
41,446,"[0, 0, 0, 0, 0, 0, 0, 1, 1]"
41,447,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,448,"[1, 0, 1, 1, 0, 0, 0, 0, 1]"
41,449,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,450,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,451,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,452,"[1, 1, 1, 1, 1, 1, 1, 1, 0]"
41,453,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,454,"[0, 0, 0, 1, 1, 1, 1, 0, 0]"
41,455,"[0, 0, 1, 1, 0, 0, 0, 0, 0]"
41,456,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
41,457,"[0, 0, 1, 0, 1, 1, 1, 0, 0]"
41,458,"[1, 0, 0, 1, 1, 1, 1, 1, 1]"
41,459,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,460,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,461,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,462,"[1, 0, 0, 1, 1, 1, 1, 0, 1]"
41,463,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,464,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
41,465,"[0, 1, 0, 0, 0, 0, 1, 0, 1]"
41,466,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
41,467,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,468,"[1, 0, 0, 0, 0, 1, 0, 1, 1]"
41,469,"[0, 0, 0, 1, 0, 0, 0, 0, 1]"
41,470,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,471,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,472,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,473,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,474,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,475,"[1, 0, 0, 1, 1, 1, 1, 0, 1]"
41,476,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,477,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,478,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
41,479,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,480,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,481,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
41,482,"[1, 0, 0, 1, 1, 1, 1, 0, 1]"
41,483,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,484,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,485,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,486,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
41,487,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,488,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
41,489,"[1, 0, 1, 1, 0, 0, 0, 0, 1]"
41,490,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,491,"[1, 0, 1, 1, 1, 1, 1, 0, 1]"
41,492,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,493,"[1, 0, 1, 0, 1, 0, 1, 0, 1]"
41,494,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,495,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,496,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,497,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,498,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
41,499,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,0,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,1,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,2,"[0, 0, 0, 0, 1, 1, 1, 0, 0]"
42,3,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,4,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,5,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,6,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
42,7,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,8,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,10,"[1, 0, 1, 0, 0, 0, 0, 0, 0]"
42,11,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,12,"[1, 1, 0, 1, 1, 1, 1, 1, 1]"
42,13,"[1, 0, 1, 0, 0, 0, 0, 0, 1]"
42,14,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,15,"[1, 0, 0, 0, 1, 0, 0, 0, 1]"
42,16,"[1, 0, 0, 0, 0, 1, 0, 0, 1]"
42,17,"[1, 0, 0, 0, 0, 0, 0, 0, 1]"
42,18,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,19,"[0, 0, 1, 1, 0, 0, 0, 0, 0]"
42,20,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,21,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,22,"[1, 0, 0, 0, 0, 0, 0, 1, 1]"
42,23,"[1, 0, 1, 0, 0, 0, 0, 0, 0]"
42,24,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,25,"[0, 0, 1, 0, 1, 1, 1, 0, 0]"
42,26,"[0, 0, 0, 0, 1, 1, 1, 0, 0]"
42,27,"[1, 1, 1, 1, 1, 1, 1, 1, 0]"
42,28,"[0, 0, 0, 0, 1, 1, 1, 0, 0]"
42,29,"[0, 0, 0, 1, 1, 1, 1, 1, 0]"
42,30,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,31,"[0, 0, 1, 0, 0, 1, 0, 1, 0]"
42,32,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,33,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,34,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,35,"[1, 0, 0, 1, 1, 1, 1, 0, 1]"
42,36,"[1, 0, 1, 0, 0, 0, 0, 0, 1]"
42,37,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,38,"[1, 1, 0, 0, 0, 0, 0, 1, 0]"
42,39,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,40,"[0, 1, 0, 0, 0, 0, 1, 0, 0]"
42,41,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,42,"[1, 1, 1, 1, 1, 1, 1, 0, 1]"
42,43,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,44,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,45,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,46,"[1, 0, 0, 0, 1, 1, 0, 0, 1]"
42,47,"[1, 0, 1, 1, 1, 1, 1, 0, 1]"
42,48,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,49,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
42,50,"[0, 1, 1, 1, 1, 1, 1, 0, 0]"
42,51,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,52,"[0, 0, 0, 0, 1, 1, 1, 0, 0]"
42,53,"[0, 0, 0, 0, 1, 1, 1, 0, 0]"
42,54,"[0, 0, 1, 1, 0, 0, 0, 0, 0]"
42,55,"[1, 1, 0, 1, 0, 1, 0, 0, 1]"
42,56,"[1, 1, 0, 0, 1, 1, 1, 0, 1]"
42,57,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,58,"[1, 0, 0, 0, 0, 0, 0, 0, 1]"
42,59,"[1, 0, 0, 0, 0, 0, 0, 0, 1]"
42,60,"[1, 0, 0, 0, 1, 0, 1, 0, 1]"
42,61,"[1, 0, 1, 1, 1, 1, 1, 0, 1]"
42,62,"[1, 1, 1, 0, 1, 0, 0, 1, 1]"
42,63,"[1, 0, 0, 0, 0, 0, 0, 0, 1]"
42,64,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,65,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
42,66,"[1, 0, 1, 1, 1, 1, 1, 0, 1]"
42,67,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,68,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
42,69,"[0, 1, 0, 0, 0, 1, 0, 1, 0]"
42,70,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
42,71,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,72,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,73,"[0, 0, 0, 0, 1, 1, 1, 0, 0]"
42,74,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,75,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
42,76,"[0, 0, 0, 0, 1, 1, 1, 0, 0]"
42,77,"[0, 1, 0, 1, 1, 1, 1, 0, 0]"
42,78,"[0, 0, 1, 1, 0, 0, 0, 0, 0]"
42,79,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,80,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,81,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,82,"[1, 0, 0, 0, 1, 0, 0, 0, 1]"
42,83,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
42,84,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,85,"[1, 0, 0, 0, 0, 0, 0, 0, 1]"
42,86,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,87,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
42,88,"[1, 0, 1, 1, 1, 1, 1, 1, 1]"
42,89,"[1, 0, 0, 0, 0, 0, 0, 0, 1]"
42,90,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,91,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
42,92,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,93,"[1, 0, 1, 1, 1, 1, 1, 0, 1]"
42,94,"[1, 0, 0, 1, 0, 0, 0, 1, 1]"
42,95,"[1, 0, 0, 0, 0, 0, 0, 0, 1]"
42,96,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,97,"[0, 0, 1, 0, 1, 1, 1, 0, 0]"
42,98,"[0, 1, 0, 0, 1, 1, 1, 0, 0]"
42,99,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
42,100,"[0, 1, 0, 1, 0, 0, 0, 0, 0]"
42,101,"[0, 0, 0, 0, 1, 1, 1, 0, 0]"
42,102,"[1, 0, 0, 1, 1, 1, 1, 0, 1]"
42,103,"[1, 0, 1, 1, 1, 1, 1, 0, 1]"
42,104,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,105,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,106,"[1, 0, 0, 0, 1, 1, 0, 0, 1]"
42,107,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,108,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
42,109,"[1, 0, 0, 0, 1, 0, 1, 1, 1]"
42,110,"[1, 0, 0, 0, 0, 0, 1, 0, 1]"
42,111,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
42,112,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,113,"[1, 0, 0, 0, 0, 0, 1, 0, 1]"
42,114,"[1, 0, 1, 0, 0, 0, 0, 0, 1]"
42,115,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,116,"[1, 0, 0, 1, 1, 1, 1, 0, 1]"
42,117,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,118,"[1, 0, 0, 0, 0, 0, 0, 0, 1]"
42,119,"[1, 0, 1, 1, 1, 0, 0, 0, 1]"
42,120,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
42,121,"[0, 0, 0, 1, 1, 1, 1, 0, 0]"
42,122,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,123,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
42,124,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
42,125,"[0, 0, 0, 0, 1, 1, 1, 0, 0]"
42,126,"[1, 0, 0, 0, 0, 0, 1, 0, 1]"
42,127,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,128,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,129,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,130,"[1, 1, 0, 0, 1, 0, 1, 0, 1]"
42,131,"[1, 0, 0, 0, 0, 1, 1, 0, 1]"
42,132,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,133,"[1, 0, 0, 1, 0, 0, 0, 0, 1]"
42,134,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,135,"[1, 0, 1, 0, 0, 0, 0, 0, 1]"
42,136,"[1, 0, 0, 1, 0, 1, 1, 0, 1]"
42,137,"[1, 0, 0, 1, 1, 1, 1, 0, 1]"
42,138,"[1, 0, 0, 0, 1, 1, 1, 1, 1]"
42,139,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,140,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,141,"[1, 0, 0, 1, 1, 1, 1, 0, 1]"
42,142,"[1, 0, 0, 0, 0, 0, 0, 1, 1]"
42,143,"[1, 1, 0, 0, 1, 0, 1, 0, 1]"
42,144,"[1, 1, 1, 1, 1, 1, 1, 1, 0]"
42,145,"[0, 0, 0, 0, 1, 1, 1, 0, 0]"
42,146,"[0, 0, 0, 1, 1, 1, 1, 0, 0]"
42,147,"[0, 1, 0, 1, 1, 1, 1, 1, 0]"
42,148,"[0, 0, 0, 0, 1, 1, 1, 0, 0]"
42,149,"[0, 0, 0, 0, 1, 1, 1, 0, 0]"
42,150,"[1, 0, 0, 0, 0, 0, 0, 0, 1]"
42,151,"[1, 0, 1, 1, 1, 1, 1, 1, 1]"
42,152,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,153,"[1, 1, 1, 1, 1, 1, 1, 0, 1]"
42,154,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,155,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
42,156,"[1, 0, 0, 0, 0, 0, 0, 0, 1]"
42,157,"[1, 0, 0, 0, 0, 1, 1, 0, 1]"
42,158,"[1, 1, 1, 1, 1, 1, 1, 0, 1]"
42,159,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,160,"[1, 0, 1, 0, 1, 1, 1, 0, 1]"
42,161,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,162,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,163,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,164,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,165,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,166,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,167,"[1, 0, 1, 1, 1, 1, 1, 0, 1]"
42,168,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,169,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,170,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,171,"[1, 1, 1, 1, 1, 1, 1, 1, 0]"
42,172,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,173,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,174,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,175,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,176,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,177,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,178,"[1, 1, 0, 0, 0, 1, 1, 0, 1]"
42,179,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,180,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,181,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,182,"[1, 0, 0, 1, 1, 1, 1, 1, 1]"
42,183,"[1, 0, 0, 1, 1, 1, 1, 1, 1]"
42,184,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,185,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,186,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,187,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,188,"[1, 0, 0, 0, 1, 0, 1, 1, 1]"
42,189,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,190,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
42,191,"[1, 0, 1, 1, 1, 1, 1, 1, 1]"
42,192,"[0, 1, 0, 0, 1, 1, 1, 0, 0]"
42,193,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,194,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,195,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,196,"[0, 0, 1, 0, 1, 1, 1, 0, 0]"
42,197,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,198,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,199,"[1, 1, 1, 0, 1, 1, 1, 1, 1]"
42,200,"[1, 1, 0, 0, 1, 1, 1, 0, 1]"
42,201,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,202,"[1, 0, 0, 1, 1, 1, 1, 1, 1]"
42,203,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
42,204,"[1, 0, 1, 0, 0, 0, 0, 0, 0]"
42,205,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,206,"[1, 0, 0, 0, 0, 0, 0, 1, 1]"
42,207,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
42,208,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,209,"[1, 0, 0, 1, 1, 1, 1, 0, 1]"
42,210,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,211,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,212,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,213,"[1, 0, 0, 0, 0, 0, 0, 1, 1]"
42,214,"[1, 0, 0, 0, 0, 0, 1, 1, 1]"
42,215,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,216,"[0, 0, 1, 1, 1, 1, 1, 1, 0]"
42,217,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,218,"[0, 0, 1, 1, 1, 1, 1, 0, 0]"
42,219,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,220,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,221,"[0, 1, 1, 1, 1, 1, 1, 1, 0]"
42,222,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
42,223,"[1, 0, 1, 1, 1, 1, 1, 1, 1]"
42,224,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,225,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,226,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,227,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
42,228,"[1, 0, 0, 1, 1, 1, 1, 1, 1]"
42,229,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
42,230,"[1, 0, 0, 0, 1, 1, 1, 0, 1]"
42,231,"[1, 0, 0, 0, 0, 1, 1, 1, 1]"
42,232,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
42,233,"[1, 0, 0, 0, 1, 1, 1, 1, 1]"
